PROBEID,SYMBOL
8018922,CYTH1
8018935,
8018937,USP36
8018966,TIMP2
8018972,CEP295NL
8018975,LGALS3BP
8018982,CANT1
8018993,RBFOX3
8019005,RBFOX3
8019010,CBX8
8019018,CBX4
8019031,TBC1D16
8019046,EIF4A3
8019061,SGSH
8019071,RNF213-AS1
8019074,NPTX1
8019081,
8019083,BAIAP2-DT
8019088,
8019090,AATK
8019108,CEP131
8019136,TEPSIN
8019149,SLC38A10
8019170,LINC00482
8019177,TMEM105
8019181,LOC100130370
8019183,ACTG1
8019194,FAAP100
8019211,NPLOC4
8019231,PDE6G
8019238,OXLD1
8019243,PPP1R27
8019250,P4HB
8019263,ARHGDIA
8019273,ALYREF
8019280,PCYT2
8019296,SIRT7
8019308,MAFG
8019316,PYCR1
8019331,MYADML2
8019334,NOTUM
8019347,
8019350,CENPX
8019357,DCXR
8019367,RFNG
8019376,DUS1L
8019392,FASN
8019437,CCDC57
8019463,CSNK1D
8019478,CD7
8019486,SECTM1
8019494,OGFOD3
8019507,CYBC1
8019517,
8019521,
8019523,WDR45B
8019532,RAB40B
8019541,ZNF750
8019545,B3GNTL1
8019559,B3GNTL1
8019561,
8019563,MGC70870
8019565,KRTAP4-9
8019565,KRTAP4-12
8019565,KRTAP4-8
8019565,KRTAP4-7
8019565,KRTAP4-6
8019565,KRTAP4-4
8019565,KRTAP4-11
8019565,KRTAP4-2
8019565,KRTAP4-5
8019570,KRTAP4-9
8019570,KRTAP4-11
8019570,KRTAP4-7
8019570,KRTAP4-8
8019570,KRTAP4-6
8019570,KRTAP4-12
8019570,KRTAP4-4
8019570,KRTAP4-2
8019570,KRTAP4-5
8019574,KRTAP2-1
8019574,KRTAP2-3
8019574,KRTAP2-4
8019574,KRTAP2-2
8019576,KRTAP2-1
8019576,KRTAP2-3
8019576,KRTAP2-4
8019576,KRTAP2-2
8019578,KRTAP1-4
8019578,KRTAP1-3
8019578,KRTAP1-1
8019578,KRTAP1-5
8019585,KRTAP1-4
8019585,KRTAP1-3
8019585,KRTAP1-5
8019585,KRTAP1-1
8019588,KRTAP1-5
8019588,KRTAP1-3
8019588,KRTAP1-1
8019593,KRTAP3-1
8019597,KRTAP3-2
8019597,KRTAP3-3
8019599,KRTAP3-3
8019604,KRT40
8019614,KRT39
8019622,TMEM106A
8019631,RNU2-1
8019631,WDR74
8019633,RNU2-1
8019633,WDR74
8019635,RNU2-1
8019635,WDR74
8019637,RNU2-1
8019637,WDR74
8019639,RNU2-1
8019639,WDR74
8019641,RNU2-1
8019641,WDR74
8019643,DOC2B
8019647,
8019649,
8019651,CCL4L2
8019651,CCL4L1
8019651,CCL4
8019655,TBC1D3C
8019655,TBC1D3
8019655,TBC1D3H
8019655,TBC1D3L
8019655,TBC1D3I
8019655,TBC1D3E
8019655,TBC1D3B
8019655,TBC1D3D
8019655,TBC1D3G
8019655,TBC1D3K
8019655,TBC1D3F
8019669,GCGR
8019687,ANAPC11
8019693,NPB
8019699,KRTAP4-9
8019699,KRTAP4-8
8019699,KRTAP4-11
8019699,KRTAP4-7
8019699,KRTAP4-6
8019699,KRTAP4-12
8019699,KRTAP4-4
8019699,KRTAP4-2
8019699,KRTAP4-5
8019703,RNU2-1
8019703,WDR74
8019705,RNU2-1
8019705,WDR74
8019707,RNU2-1
8019707,WDR74
8019709,RNU2-1
8019709,WDR74
8019711,SCGB1C2
8019711,SCGB1C1
8019716,TBC1D3C
8019716,TBC1D3
8019716,TBC1D3H
8019716,TBC1D3L
8019716,TBC1D3I
8019716,TBC1D3E
8019716,TBC1D3B
8019716,TBC1D3D
8019716,TBC1D3G
8019716,TBC1D3K
8019716,TBC1D3F
8019731,CCL3L3
8019731,CCL3L1
8019731,CCL3
8019737,KPNA2
8019751,RBFOX3
8019754,MCRIP1
8019762,P4HB
8019765,ARHGDIA
8019772,ALYREF
8019778,PCYT2
8019796,MAFG
8019798,MAFG
8019802,RNU2-1
8019802,WDR74
8019804,ROCK1P1
8019807,USP14
8019828,CETN1
8019831,CLUL1
8019842,TYMS
8019851,ADCYAP1
8019857,NDC80
8019875,
8019877,SMCHD1
8019885,SMCHD1
8019908,
8019910,
8019912,EMILIN2
8019924,MYL12A
8019930,MYL12B
8019937,
8019939,TGIF1
8019954,DLGAP1-AS1
8019958,
8019960,
8019962,
8019964,ARHGAP28
8019988,PTPRM
8020025,
8020027,
8020029,RAB12
8020037,MTCL1
8020058,NDUFV2
8020068,ANKRD12
8020086,
8020088,
8020090,TWSG1
8020100,RALBP1
8020110,RAB31
8020123,TXNDC2
8020129,VAPA
8020139,
8020141,APCDD1
8020149,NAPG
8020162,SLC35G6
8020162,SLC35G4
8020162,SLC35G5
8020162,SLC35G3
8020164,GNAL
8020179,CHMP1B
8020183,IMPA2
8020197,ANKRD62
8020209,
8020211,CIDEA
8020220,TUBB6
8020226,PRELID3A
8020239,
8020241,PSMG2
8020252,
8020254,SEH1L
8020267,CEP192
8020308,LDLRAD4
8020321,
8020323,RNMT
8020339,MC5R
8020343,ANKRD20A5P
8020347,
8020349,
8020352,CYP4F35P
8020354,OR4K15
8020357,ANKRD30B
8020375,
8020377,LOC441666
8020382,
8020384,GREB1L
8020411,SNRPD1
8020419,MIR320C1
8020421,
8020423,MIB1
8020449,
8020451,
8020453,
8020455,GATA6
8020464,
8020466,
8020468,RBBP8
8020491,
8020493,
8020495,CABLES1
8020508,RIOK3
8020527,RMC1
8020549,
8020551,LAMA3
8020630,TTC39C
8020647,TTC39C
8020650,
8020653,CABYR
8020664,
8020666,
8020668,IMPACT
8020682,
8020684,HRH4
8020691,PSMA8
8020702,TAF4B
8020717,AQP4-AS1
8020722,
8020724,DSG1
8020740,DSG4
8020760,
8020762,DSG3
8020779,DSG2
8020795,TTR
8020802,
8020804,
8020806,RNF125
8020814,RNF138
8020825,
8020827,MEP1B
8020842,WBP11P1
8020844,ASXL3
8020847,DTNA
8020878,MAPRE2
8020889,ZNF397
8020898,ZNF271P
8020903,GALNT1
8020919,C18orf21
8020930,ELP2
8020955,MOCOS
8020971,
8020973,FHOD3
8021001,KIAA1328
8021013,
8021015,PIK3C3
8021043,
8021045,
8021047,SETBP1
8021058,SLC14A2
8021081,SLC14A1
8021091,SIGLEC15
8021101,HAUS1
8021113,C18orf25
8021120,RNF165
8021129,RNF165
8021131,KATNAL2
8021147,
8021150,
8021152,C18orf12
8021154,CTIF
8021169,LIPG
8021181,SCARNA17
8021183,SCARNA17
8021185,
8021187,SKA1
8021199,MAPK4
8021208,ME2
8021222,ELAC1
8021228,SMAD4
8021243,
8021245,DCC
8021275,POLI
8021286,C18orf54
8021297,DYNAP
8021301,RAB27B
8021312,WDR7
8021342,
8021344,BOD1L2
8021349,ST8SIA3
8021357,ONECUT2
8021363,
8021365,
8021368,
8021372,
8021374,
8021376,NEDD4L
8021416,MIR122
8021418,MALT1
8021438,
8021440,
8021442,ZNF532
8021453,SEC11C
8021461,GRP
8021468,
8021470,PMAIP1
8021478,
8021480,
8021482,
8021484,CDH20
8021496,RELCH
8021528,TNFRSF11A
8021540,
8021542,ZCCHC2
8021546,ZCCHC2
8021563,
8021565,PHLPP1
8021584,SERPINB5
8021594,SERPINB12
8021603,SERPINB13
8021614,SERPINB11
8021623,SERPINB7
8021635,SERPINB2
8021645,SERPINB10
8021653,SERPINB8
8021664,
8021666,
8021668,CDH7
8021683,
8021685,CCDC102B
8021695,DOK6
8021707,SOCS6
8021712,
8021714,
8021716,TIMM21
8021725,
8021727,CNDP2
8021741,CNDP1
8021756,ZNF407
8021768,TSHZ1
8021774,
8021777,LINC01879
8021783,ZNF236
8021818,GALR1
8021824,
8021826,SALL3
8021832,ATP9B
8021866,NFATC1
8021884,CTDP1
8021900,KCNG2
8021905,RBFA
8021914,ADNP2
8021919,TUBB8
8021919,TUBB8P7
8021919,TUBBP5
8021924,THOC1
8021946,COLEC12
8021961,
8021963,TYMSOS
8021966,ENOSF1
8021984,YES1
8021993,
8021995,LINC00470
8022007,
8022009,METTL4
8022020,
8022022,LPIN2
8022043,
8022045,MYOM1
8022085,DLGAP1
8022100,
8022102,
8022104,
8022106,LINC00526
8022110,ZBTB14
8022118,EPB41L3
8022145,L3MBTL4
8022168,
8022170,RPL6
8022170,RPL6P27
8022170,YLPM1
8022174,
8022176,LAMA1
8022243,
8022245,
8022247,
8022249,
8022251,PPP4R1
8022275,
8022277,
8022279,
8022281,
8022283,PIEZO2
8022295,PIEZO2
8022310,PIEZO2
8022320,NPIPB5
8022320,NPIPA3
8022320,NPIPB8
8022320,NPIPA2
8022320,NPIPB3
8022320,NPIPB6
8022320,NPIPB9
8022320,NPIPB15
8022326,MPPE1
8022338,ADGRA3
8022340,
8022342,AFG3L2
8022356,SPIRE1
8022378,
8022380,CEP76
8022393,PTPN2
8022404,FAM210A
8022410,
8022412,MC2R
8022418,
8022420,ZNF519
8022424,NF1
8022426,
8022428,POTEG
8022428,POTEC
8022428,POTEM
8022428,POTEB2
8022428,POTEB
8022428,POTEB3
8022428,LOC102723502
8022428,POTED
8022428,POTEE
8022428,POTEF
8022428,POTEH
8022428,POTEJ
8022428,POTEI
8022428,LOC100288966
8022434,
8022436,LINC00314
8022439,
8022441,ROCK1
8022471,
8022473,ESCO1
8022488,ABHD3
8022498,MIR133A1
8022498,MIR133A1HG
8022500,MIR1-2
8022500,MIR133A1HG
8022502,
8022504,
8022506,
8022508,CTAGE1
8022514,TMEM241
8022531,NPC1
8022557,
8022559,ANKRD29
8022570,
8022572,OSBPL1A
8022606,
8022608,
8022610,
8022612,ZNF521
8022623,
8022625,SS18
8022640,DHFR
8022642,
8022644,
8022646,KCTD1
8022653,PCAT18
8022655,AQP4
8022666,CHST9
8022674,CDH2
8022692,DSC3
8022711,DSC2
8022728,DSC1
8022745,
8022747,B4GALT6
8022761,
8022763,SLC25A52
8022767,TRAPPC8
8022799,
8022801,
8022803,GAREM1
8022814,HNRNPA1
8022814,HNRNPA1P10
8022814,HNRNPA1L2
8022814,XKRX
8022814,HNRNPA1P33
8022814,HNRNPA1P6
8022817,KLHL14
8022831,CCDC178
8022856,NOL4
8022870,
8022872,ZSCAN30
8022882,ZNF24
8022892,ZNF396
8022902,INO80C
8022912,MIR187
8022914,RPRD1A
8022927,SLC39A6
8022941,TPGS2
8022952,CELF4
8022970,
8022972,RPL7A
8022974,
8022976,RIT2
8022986,SYT4
8022994,
8022996,EPG5
8023043,PSTPIP2
8023059,
8023061,
8023063,ATP5F1A
8023078,
8023080,LOXHD1
8023121,ST8SIA5
8023133,PIAS2
8023152,ELOA3DP
8023152,ELOA3BP
8023152,ELOA3P
8023152,ELOA3CP
8023152,ELOA2
8023154,ELOA3DP
8023154,ELOA3BP
8023154,ELOA3P
8023154,ELOA3CP
8023154,ELOA2
8023156,ELOA3DP
8023156,ELOA3P
8023156,ELOA3BP
8023156,ELOA3CP
8023156,ELOA2
8023159,ELOA2
8023165,HDHD2
8023175,IER3IP1
8023184,SKOR2
8023187,
8023189,
8023191,SMAD2
8023195,SMAD2
8023212,ZBTB7C
8023216,
8023218,
8023220,SMAD7
8023228,DYM
8023246,C18orf32
8023246,RPL17-C18orf32
8023252,RPL17
8023252,RPL17-C18orf32
8023252,SNORD58B
8023259,SNORD58A
8023261,ACAA2
8023267,MYO5B
8023308,
8023310,
8023312,
8023314,CFAP53
8023323,MBD1
8023344,CXXC1
8023361,MRO
8023373,
8023375,
8023377,MEX3C
8023380,
8023382,MBD2
8023392,SNORA37
8023394,STARD6
8023401,CCDC68
8023415,TCF4
8023437,LOC642484
8023448,
8023450,TXNL1
8023462,
8023466,FECH
8023481,NARS1
8023497,ATP8B1
8023526,
8023528,ALPK2
8023545,
8023547,
8023549,RAX
8023554,CPLX4
8023561,LMAN1
8023575,CCBE1
8023591,
8023593,MC4R
8023596,
8023598,RNF152
8023605,PIGN
8023640,
8023642,
8023644,
8023646,BCL2
8023656,KDSR
8023672,VPS4B
8023688,SERPINB4
8023688,SERPINB3
8023696,SERPINB3
8023703,LINC00305
8023708,
8023710,CDH19
8023727,DSEL
8023735,TMX3
8023755,
8023757,CD226
8023766,RTTN
8023816,GTSCR1
8023822,CBLN2
8023828,NETO1
8023843,FBXO15
8023855,CYB5A
8023862,
8023864,DIPK1C
8023868,ZNF407-AS1
8023871,ZADH2
8023876,SMIM21
8023882,ZNF516
8023889,MBP
8023906,
8023908,
8023910,LOC284241
8023914,SLC66A2
8023920,TXNL4A
8023926,PARD6G
8023933,
8023935,
8023937,OR4F4
8023937,OR4F17
8023937,OR4F5
8023939,
8023941,MADCAM1
8023948,TPGS1
8023955,BSG
8023968,CDC34
8023977,GZMM
8023984,HCN2
8023990,FGF22
8023995,FSTL3
8024001,
8024003,PALM
8024013,MISP
8024019,PTBP1
8024038,AZU1
8024048,PRTN3
8024056,ELANE
8024062,CFD
8024070,KISS1R
8024078,ARID3A
8024089,WDR18
8024100,GRIN3B
8024111,CNN2
8024120,ABCA7
8024170,ARHGAP45
8024194,GPX4
8024204,STK11
8024219,ATP5F1D
8024228,MIDN
8024238,CIRBP
8024246,FAM174C
8024250,EFNA2
8024255,PWWP3A
8024273,NDUFS7
8024282,DAZAP1
8024299,RPS15
8024304,
8024306,APC2
8024323,REEP6
8024331,PLK5
8024347,SCAMP4
8024347,ADAT3
8024356,ADAT3
8024358,CSNK1G2
8024373,IZUMO4
8024391,DOT1L
8024420,SF3A2
8024429,AMH
8024429,MIR4321
8024436,OAZ1
8024444,
8024446,SPPL2B
8024467,TMPRSS9
8024485,GADD45B
8024494,
8024497,THOP1
8024511,ZNF554
8024518,ZNF555
8024527,ZNF556
8024532,ZNF57
8024537,TLE6
8024557,GNA11
8024566,GNA11
8024572,GNA15
8024582,S1PR4
8024584,NCLN
8024605,CELF5
8024623,NFIC
8024637,FZR1
8024655,C19orf71
8024660,HMG20B
8024676,GIPC3
8024682,CACTIN-AS1
8024687,TJP3
8024708,MRPL54
8024712,ATCAY
8024728,NMRK2
8024740,PIAS4
8024754,CREB3L3
8024768,ANKRD24
8024792,EBI3
8024798,YJU2
8024808,SHD
8024816,FSD1
8024829,MPND
8024843,CHAF1A
8024864,HDGFL2
8024882,
8024885,TNFAIP8L1
8024888,MIR7-3HG
8024896,MIR7-3
8024898,FEM1A
8024900,UHRF1
8024909,KDM4B
8024934,ZNRF4
8024936,SAFB
8024956,HSD11B1L
8024966,RPL36
8024971,CATSPERD
8024995,NRTN
8025000,VMAC
8025004,CAPS
8025011,ACSBG2
8025028,CLPP
8025035,ALKBH7
8025041,CRB3
8025051,
8025053,TNFSF9
8025058,TRIP10
8025076,VAV1
8025103,ADGRE1
8025124,FLJ25758
8025126,MBD3L5
8025126,MBD3L4
8025126,MBD3L3
8025126,MBD3L2
8025129,MBD3L5
8025129,MBD3L2
8025129,MBD3L4
8025129,MBD3L3
8025132,ZNF557
8025142,ARHGEF18
8025169,TEX45
8025179,ZNF358
8025183,MCOLN1
8025199,PNPLA6
8025237,CAMSAP3
8025255,STXBP2
8025278,RETN
8025285,MCEMP1
8025296,TRAPPC5
8025301,
8025303,CLEC4M
8025321,CLEC4GP1
8025328,EVI5L
8025347,LRRC8E
8025351,MAP2K7
8025368,SNAPC2
8025375,CCL25
8025382,CERS4
8025395,RPS28
8025402,ANGPTL4
8025414,RAB11B
8025421,MARCHF2
8025429,HNRNPM
8025450,OR2Z1
8025452,MBD3L1
8025456,OR1M1
8025458,ZNF317
8025470,OR7D2
8025474,
8025476,OR7E24
8025478,ZNF559-ZNF177
8025478,ZNF559
8025488,ZNF559-ZNF177
8025488,ZNF177
8025498,SNORA70
8025498,RPL10
8025500,UBL5
8025506,PIN1
8025515,RDH8
8025522,C3P1
8025551,SHFL
8025563,PPAN-P2RY11
8025563,P2RY11
8025563,PPAN
8025584,SNORD105
8025586,MRPL4
8025601,ICAM1
8025612,ICAM4
8025621,ICAM5
8025633,PDE4A
8025659,ATG4D
8025672,SLC44A2
8025697,ILF3
8025728,QTRT1
8025741,DNM2
8025741,QTRT1
8025766,CARM1
8025783,TIMM29
8025788,SMARCA4
8025826,
8025828,LDLR
8025850,ANGPTL8
8025858,TSPAN16
8025868,CCDC159
8025877,PLPPR2
8025888,SWSAP1
8025893,
8025895,PRKCSH
8025918,CNN1
8025927,ZNF627
8025933,ZNF833P
8025945,ZNF441
8025951,ZNF491
8025958,ZNF440
8025964,ZNF439
8025968,ZNF69
8025973,ZNF700
8025973,ZNF763
8025978,ZNF763
8025982,
8025984,ZNF844
8025990,
8025992,
8025996,
8025998,ZNF136
8026005,
8026007,ZNF791
8026013,WDR83
8026024,GET3
8026035,BEST2
8026047,JUNB
8026051,RNASEH2A
8026063,MAST1
8026090,GCDH
8026106,CALR
8026122,RAD23A
8026133,DAND5
8026139,NFIX
8026155,NACC1
8026163,IER2
8026170,YJU2B
8026182,MRI1
8026193,C19orf53
8026198,ZSWIM4
8026212,MIR181C
8026214,NANOS3
8026217,CC2D1A
8026250,DCAF15
8026265,RLN3
8026272,RLN3
8026272,IL27RA
8026292,
8026294,MIR1199
8026294,MISP3
8026298,
8026300,ADGRE5
8026315,PKN1
8026339,SNRPG
8026341,TECR
8026341,MIR639
8026350,CLEC17A
8026361,
8026363,
8026365,ZNF333
8026381,
8026383,
8026385,
8026388,OR7C2
8026390,CCDC105
8026398,CASP14
8026405,OR1I1
8026407,SYDE1
8026418,
8026420,
8026422,
8026424,CYP4F22
8026440,RPL23A
8026440,RPL23AP5
8026440,RPL23AP7
8026442,CYP4F8
8026456,CYP4F3
8026468,CYP4F12
8026483,OR10H2
8026486,OR10H3
8026488,OR10H5
8026490,UCA1
8026494,OR10H4
8026496,LINC00661
8026503,LINC00905
8026513,TPM4
8026520,RAB8A
8026520,HSH2D
8026533,HSH2D
8026533,RAB8A
8026541,FAM32A
8026548,AP1M1
8026564,KLF2
8026568,C19orf44
8026579,TMEM38A
8026587,NWD1
8026610,SIN3B
8026631,F2RL3
8026638,MYO9B
8026679,USE1
8026687,OCEL1
8026696,
8026698,BABAM1
8026712,ANKLE1
8026724,MRPL34
8026729,DDA1
8026735,GTPBP3
8026751,MVB12A
8026763,SLC27A1
8026780,PGLS
8026787,NIBAN3
8026806,COLGALT1
8026821,MAP1S
8026830,FCHO1
8026861,B3GNT3
8026868,RPL18A
8026875,SNORA68
8026877,SLC5A5
8026895,CCDC124
8026900,KCNN1
8026915,ARRDC2
8026926,MAST3
8026954,PIK3R2
8026971,IFI30
8026982,MPV17L2
8026989,
8026991,PGPEP1
8026991,FKBP8
8027002,GDF15
8027006,SSBP4
8027018,KXD1
8027024,UBA52
8027032,REX1BD
8027040,TMEM59L
8027049,KLHL26
8027053,CRTC1
8027074,UPF1
8027100,DDX49
8027117,ARMC6
8027128,SLC25A42
8027139,RFXANK
8027152,NCAN
8027167,
8027169,GATAD2A
8027184,MAU2
8027205,NDUFA13
8027213,YJEFN3
8027213,NDUFA13
8027222,CILP2
8027233,ZNF101
8027239,
8027241,ZNF253
8027247,ZNF93
8027254,ZNF90
8027258,ZNF90
8027260,ZNF486
8027266,
8027268,ZNF66
8027272,ZNF85
8027279,ZNF430
8027285,ZNF714
8027292,ZNF431
8027297,ZNF738
8027304,ZNF493
8027312,ZNF429
8027320,CCNYL6
8027323,ZNF257
8027330,PCGF6
8027332,ZNF729
8027341,
8027343,GOLGA2P9
8027345,ZNF492
8027348,ZNF730
8027352,ZNF99
8027352,ZNF730
8027354,RPSAP58
8027363,ZNF726
8027368,ZNF254
8027377,
8027381,
8027383,
8027385,VSTM2B
8027390,POP4
8027398,PLEKHF1
8027402,CCNE1
8027414,
8027416,URI1
8027429,
8027431,ZNF536
8027437,
8027439,ZNF507
8027448,DPY19L3
8027473,PDCD5
8027480,RGS9BP
8027482,TDRD12
8027510,FAAP24
8027519,
8027521,GPATCH1
8027543,WDR88
8027556,LRP3
8027564,CEBPA-DT
8027566,CEBPG
8027574,CHST8
8027584,KCTD15
8027592,LSM14A
8027604,GARRE1
8027621,GPI
8027642,PDCD2L
8027650,UBA2
8027665,WTIP
8027674,ZNF302
8027685,ZNF181
8027692,ZNF30
8027701,GRAMD1A
8027719,SCN1B
8027728,HPN
8027744,
8027746,
8027748,FXYD3
8027760,FXYD1
8027770,FXYD7
8027778,FXYD5
8027793,LSR
8027805,USF2
8027819,HAMP
8027824,MAG
8027837,CD22
8027854,FFAR1
8027856,FFAR3
8027860,FFAR3
8027862,FFAR2
8027864,GAPDHS
8027876,TMEM147
8027884,
8027886,HAUS5
8027908,RBM42
8027920,ETV2
8027932,COX6B1
8027938,UPK1A
8027947,ZBTB32
8027956,KMT2B
8027996,PSENEN
8028002,
8028004,LIN37
8028016,PROSER3
8028030,ARHGAP33
8028058,KIRREL2
8028084,APLP1
8028102,
8028104,HCST
8028112,LRFN3
8028117,
8028119,WDR62
8028158,OVOL3
8028162,TBCB
8028172,CAPNS1
8028186,ZNF146
8028190,LOC100134317
8028190,LOC284412
8028192,
8028194,ZNF382
8028200,ZNF567
8028206,ZNF345
8028213,ZNF568
8028219,ZNF420
8028227,ZNF383
8028233,ZNF875
8028241,ZNF527
8028248,ZNF570
8028254,ZNF793
8028266,ZNF540
8028266,ZNF571-AS1
8028275,
8028277,
8028279,
8028281,
8028283,
8028286,SIPA1L3
8028309,
8028311,SPINT2
8028323,
8028325,C19orf33
8028332,KCNK6
8028341,CATSPERG
8028380,PSMD8
8028389,SPRED3
8028397,FAM98C
8028407,RYR1
8028514,EIF3K
8028524,ACTN4
8028546,LGALS7B
8028546,LGALS7
8028552,NFKBIB
8028563,MRPS12
8028570,ACP7
8028583,PAK4
8028600,NCCRP1
8028607,IFNL2
8028613,IFNL1
8028624,SAMD4B
8028643,
8028645,MED29
8028652,ZFP36
8028656,PLEKHG2
8028674,SUPT5H
8028705,TIMM50
8028719,DLL3
8028730,SELENOV
8028737,LGALS13
8028742,LGALS16
8028744,LGALS17A
8028750,LGALS14
8028756,PSMC4
8028770,ZNF546
8028778,MAP3K10
8028789,
8028791,PLD3
8028806,SPTBN4
8028851,SHKBP1
8028872,LTBP4
8028908,ITPKC
8028916,SNRPA
8028924,MIA
8028924,MIA-RAB4B
8028930,RAB4B
8028930,MIA-RAB4B
8028930,RAB4B-EGLN2
8028940,EGLN2
8028940,RAB4B-EGLN2
8028950,CYP2G1P
8028955,CYP2B7P
8028963,CYP2B6
8028973,CYP2A13
8028973,CYP2A6
8028973,CYP2A7
8028973,CYP2A7P1
8028984,CYP2F1
8028991,CYP2S1
8029006,AXL
8029029,HNRNPUL1
8029050,CCDC97
8029056,TMEM91
8029065,BCKDHA
8029076,CEACAM21
8029086,CEACAM5
8029098,CEACAM6
8029107,CEACAM3
8029117,DMRTC2
8029129,RPS19
8029136,CD79A
8029147,ARHGEF1
8029182,ZNF574
8029188,ZNF526
8029193,CIC
8029214,PRR19
8029219,TMEM145
8029236,MEGF8
8029273,MEGF8
8029278,
8029280,CD177
8029289,TEX101
8029299,
8029301,ZNF575
8029306,PINLYP
8029311,ZNF576
8029318,IRGC
8029321,ZNF283
8029331,ZNF221
8029340,ZNF155
8029347,ZNF230
8029353,ZNF222
8029360,ZNF223
8029368,ZNF284
8029375,
8029377,ZNF224
8029385,ZNF225
8029392,ZNF234
8029399,ZNF226
8029413,ZNF227
8029423,ZNF233
8029435,
8029437,PVR
8029446,CEACAM19
8029458,CEACAM16
8029465,BCL3
8029476,CBLC
8029489,BCAM
8029507,NECTIN2
8029521,TOMM40
8029530,APOE
8029536,APOC1
8029541,APOC4
8029541,APOC4-APOC2
8029547,APOC2
8029547,APOC4
8029547,APOC4-APOC2
8029551,APOC2
8029551,APOC4-APOC2
8029560,CLPTM1
8029580,RELB
8029592,CLASRP
8029615,
8029617,GEMIN7
8029624,PPP1R37
8029640,BLOC1S3
8029642,MARK4
8029669,
8029671,KLC3
8029688,POLR1G
8029693,FOSB
8029701,PPM1N
8029710,VASP
8029726,
8029728,GIPR
8029744,QPCTL
8029754,FOXA3
8029759,CCDC61
8029773,IGFL2
8029779,IGFL1
8029784,HIF3A
8029814,PPP5C
8029829,
8029831,CALM3
8029845,
8029847,FKRP
8029854,
8029856,ARHGAP35
8029870,NPAS1
8029884,SAE1
8029894,CCDC9
8029907,C5AR1
8029914,C5AR2
8029918,DHX34
8029937,
8029939,BICRA
8029950,EHD2
8029958,NOP53
8029969,SELENOW
8029978,CRX
8029988,ELSPBP1
8029996,ZSWIM9
8030002,ZNF114
8030007,EMP3
8030015,SYNGR4
8030022,GRIN2D
8030035,GRWD1
8030044,KCNJ14
8030049,CYTH2
8030064,CYTH2
8030067,SULT2B1
8030076,SPACA4
8030078,SPHK2
8030092,SEC1P
8030094,FUT2
8030105,FGF21
8030113,RUVBL2
8030128,PPP1R15A
8030133,NUCB1
8030148,DHDH
8030158,BAX
8030171,FTL
8030181,CGB2
8030181,CGB1
8030181,CGB3
8030181,CGB5
8030181,CGB7
8030181,CGB8
8030181,LHB
8030187,CGB5
8030187,CGB2
8030187,CGB3
8030187,CGB8
8030187,CGB7
8030187,CGB1
8030187,LHB
8030197,
8030199,SNRNP70
8030212,LIN7B
8030220,PPFIA3
8030251,TRPM4
8030277,CD37
8030292,DKKL1
8030299,KASH5
8030321,ALDH16A1
8030339,FLT3LG
8030351,RPL13A
8030351,FLT3LG
8030351,RPL13AP5
8030351,RPL13AP20
8030360,SNORD32A
8030360,RPL13A
8030362,SNORD33
8030362,RPL13A
8030364,SNORD34
8030364,RPL13A
8030366,SNORD35A
8030366,RPL13A
8030368,RPS11
8030374,FCGRT
8030383,RCN3
8030391,
8030393,PRRG2
8030403,PRR12
8030416,SCAF1
8030429,BCL2L12
8030437,PRMT1
8030448,CPT1C
8030470,AP2A1
8030498,MED25
8030525,PTOV1
8030539,TBC1D17
8030557,ATF5
8030557,MIR4751
8030563,SIGLEC16
8030569,ZNF473
8030578,LOC400710
8030582,MYH14
8030630,NR1H2
8030641,POLD1
8030671,SPIB
8030677,MYBPC2
8030706,EMC10
8030721,CLEC11A
8030731,GPR32P1
8030733,GPR32
8030736,ACP4
8030749,LINC01869
8030753,KLK3
8030768,KLK2
8030782,SIGLEC9
8030789,SIGLEC7
8030796,SIGLEC17P
8030804,CD33
8030813,SIGLECL1
8030823,IGLON5
8030826,
8030831,ZNF175
8030838,
8030840,
8030842,MIR99B
8030844,MIRLET7E
8030846,MIR125A
8030848,SPACA6
8030860,FPR2
8030866,FPR3
8030871,ZNF613
8030879,
8030881,PPP2R1A
8030899,ZNF766
8030908,ZNF480
8030914,ZNF610
8030925,ZNF880
8030931,ZNF528
8030939,ZNF534
8030944,ZNF578
8030946,ZNF808
8030950,ZNF701
8030954,ZNF137P
8030964,ERVFRD-2
8030969,ZNF818P
8030972,VN1R2
8030974,FAM90A27P
8030978,ZNF845
8030980,
8030982,ZNF765
8030982,ZNF813
8030982,ZNF761
8030982,ZNF701
8030982,ZNF888
8030982,ZNF845
8030982,ZNF320
8030982,ZNF525
8030982,ZNF468
8030982,ZNF83
8030982,ZNF28
8030991,TPM3P9
8030993,ZNF761
8030997,ZNF813
8030999,ZNF331
8031011,
8031013,DPRX
8031027,MIR520B
8031027,MIR519A2
8031029,MIR520B
8031029,MIR520C
8031031,MIR516B2
8031035,MIR516B1
8031037,MIR517C
8031037,MIR519A2
8031039,MIR517C
8031039,MIR519A1
8031039,MIR519A2
8031045,MIR520B
8031045,MIR517C
8031045,MIR519A1
8031045,MIR519A2
8031047,MYADM
8031057,PRKCG
8031076,CACNG7
8031084,CACNG8
8031084,MIR935
8031090,CACNG6
8031097,NDUFA3
8031102,PRPF31
8031122,CNOT3
8031145,TSEN34
8031152,RPS9
8031157,TTYH1
8031176,LENG8
8031196,LAIR2
8031200,KIR3DX1
8031207,LILRA2
8031213,LILRA1
8031223,LILRB1
